Statistics for the Long Run Time Average SendRate8.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
167.230936957181	[146.514411800275, 187.947462114088]	0.9			0.141395818352306		false
185.680916554064	[150.687743751958, 220.674089356169]	0.9			0.232223085506587		false
171.524447272504	[137.289562653154, 205.759331891855]	0.9			0.249362616922603		false
166.091618226384	[140.300315585115, 191.882920867653]	0.9			0.183829256076207		false
171.648023293305	[146.128811254691, 197.16723533192]	0.9			0.174635048485654		false
167.520050321994	[145.987588039018, 189.05251260497]	0.9			0.147495157445996		false
161.210414769482	[140.149045123441, 182.271784415523]	0.9			0.150278367059086		false
157.974476556841	[139.327916587621, 176.621036526062]	0.9			0.133832188307316		false
154.22030011978	[136.920063841079, 171.520536398481]	0.9			0.126352820714291		false
149.290552982643	[131.713285937104, 166.867820028182]	0.9			0.13345097968274		false
147.018605319643	[130.963958411297, 163.073252227988]	0.9			0.122588283853832		false
149.514367755558	[133.414902249975, 165.613833261141]	0.9			0.120672168056742		false
148.69997109585	[133.89108847984, 163.508853711861]	0.9			0.110603945222539		false
149.485276318769	[135.414339384718, 163.556213252819]	0.9			0.10391024316911		false
150.176923540371	[136.780872351926, 163.572974728815]	0.9			0.0979380446849135		false
148.408638052928	[135.690678515557, 161.126597590299]	0.9			0.0937275845069413		false
151.196032100804	[137.653677352773, 164.738386848836]	0.9			0.0983798980780246		false
148.519806280287	[135.11639317068, 161.923219389895]	0.9			0.0991990149757475		false
147.267064845267	[134.558500647831, 159.975629042703]	0.9			0.0944463867853055		false
147.197458022238	[135.111844262535, 159.28307178194]	0.9			0.0894489585696084		false
147.81092860648	[136.108315291031, 159.513541921929]	0.9			0.085980149636166		false
147.527790321038	[136.375220043053, 158.680360599024]	0.9			0.0817785685292751		false
144.795596533081	[133.154559201619, 156.436633864543]	0.9			0.0874249999493842		false
146.952802203049	[134.728716026812, 159.176888379286]	0.9			0.0907311116496102		false
146.112765213475	[134.400501510527, 157.825028916424]	0.9			0.0871444940406766		false
146.390142010802	[135.052598308231, 157.727685713372]	0.9			0.0839490972005959		false
146.742469962839	[135.731604916077, 157.7533350096]	0.9			0.0811223373772798		false
147.006488604774	[136.322124860596, 157.690852348951]	0.9			0.0783758597887435		false
147.391345492235	[136.978105201708, 157.804585782762]	0.9			0.0760212026235343		false
147.67960658721	[137.544827422178, 157.814385752241]	0.9			0.073683462729748		false
147.11750590478	[137.323405860134, 156.911605949426]	0.9			0.0713214181027648		false
147.559647351387	[137.962906583494, 157.156388119279]	0.9			0.0695602970794486		false
148.328236870314	[138.794161774681, 157.862311965946]	0.9			0.0686921911824391		false
148.456968122257	[139.175709318363, 157.73822692615]	0.9			0.066687346875039		false
147.984669908955	[138.978895060013, 156.990444757898]	0.9			0.0647995859015427		false
148.149517130693	[139.361268027773, 156.937766233614]	0.9			0.0630609151831852		false
148.270410709984	[139.696244622909, 156.844576797059]	0.9			0.0613772124670914		false
146.627363221883	[137.836831383334, 155.417895060431]	0.9			0.0637749123389371		false
146.752324348521	[138.163281542911, 155.34136715413]	0.9			0.0621658859697953		false
146.249057973633	[137.875229278478, 154.622886668787]	0.9			0.0607348306071786		false
146.429987747515	[138.227044004024, 154.632931491006]	0.9			0.0593439858502098		false
146.61653735334	[138.575026870964, 154.658047835716]	0.9			0.0580300120732741		false
146.590683795725	[138.735744208071, 154.445623383379]	0.9			0.0566179943928041		false
146.328713842742	[138.661953511057, 153.995474174426]	0.9			0.0552910162993882		false
145.505339805853	[137.921063800365, 153.08961581134]	0.9			0.054989976124791		false
145.680080855978	[138.231022375682, 153.129139336273]	0.9			0.0538884712872235		false
144.751899680817	[137.327873830721, 152.175925530913]	0.9			0.054060589762336		false
144.599271957473	[137.337923114543, 151.860620800403]	0.9			0.0528721323160975		false
144.165589822656	[137.045115922949, 151.286063722364]	0.9			0.0519571518601978		false
144.161818054936	[137.182028379033, 151.141607730838]	0.9			0.0508797672579769		false
143.845374262129	[137.004601365585, 150.686147158672]	0.9			0.0499309718677965		true
143.845374262129	[137.004601365585, 150.686147158672]	0.9			0.0499309718677965		true
143.851455051951	[137.13976145671, 150.563148647191]	0.9			0.0489405371859192		true
143.369562246732	[136.761756703976, 149.977367789488]	0.9			0.0483161791863986		true
143.420564089114	[136.927781958929, 149.913346219299]	0.9			0.0474175659409438		true
143.153079981835	[136.780641892544, 149.525518071125]	0.9			0.0465887423916082		true
143.456830185988	[137.140912195912, 149.772748176064]	0.9			0.0460542218142291		true
143.466741528692	[137.259287407552, 149.674195649831]	0.9			0.0452242922018687		true
