Statistics for the Long Run Sample Average Latency5.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.95			inf			false
Not Specified		[-inf, inf]				0.95			inf			false
0.0125019314823343	[0.00969952410352638, 0.0153043388611422]	0.95			0.288922152148585		false
0.0126950096863755	[0.0110333732871493, 0.0143566460856016]	0.95			0.150600940979807		false
0.0126203044264036	[0.0114362620004555, 0.0138043468523516]	0.95			0.10353404162137		false
0.0120476398201672	[0.0105981709045976, 0.0134971087357367]	0.95			0.136765950334009		false
0.0119043559205772	[0.0106880063405447, 0.0131207055006098]	0.95			0.113805095288759		false
0.0118007155177759	[0.0107528354656492, 0.0128485955699025]	0.95			0.0974515099272359		false
0.0116935037841314	[0.010762002550998, 0.0126250050172649]	0.95			0.0865546378305805		false
0.0117651463965481	[0.0109317254621595, 0.0125985673309367]	0.95			0.0762387362611242		false
0.0115744084985764	[0.0107404850800582, 0.0124083319170947]	0.95			0.0776429939897769		false
0.0113080779580393	[0.0103907617879566, 0.0122253941281219]	0.95			0.0882818977859593		false
0.0111786279619965	[0.0103036441830175, 0.0120536117409756]	0.95			0.0849198364614757		false
0.01125171398447	[0.0104341982797043, 0.0120692296892357]	0.95			0.0783496424786014		false
0.0111773199718332	[0.010406530523868, 0.0119481094197984]	0.95			0.0740678601957998		false
0.0112425837175487	[0.0105137058133029, 0.0119714616217945]	0.95			0.0693264503676309		false
0.0112773628023892	[0.0105921608654659, 0.0119625647393125]	0.95			0.0646895327238918		false
0.0111359200224086	[0.0104351214375096, 0.0118367186073076]	0.95			0.0671576837026495		false
0.0110987303632751	[0.0104340026548912, 0.0117634580716589]	0.95			0.0637078339320031		false
0.0112177720312435	[0.0105471096422568, 0.0118884344202301]	0.95			0.0635873155522787		false
0.0111501748510467	[0.0105002807701501, 0.0118000689319433]	0.95			0.0618930193508797		false
0.0112548465858734	[0.0106035210008415, 0.0119061721709054]	0.95			0.0614254062381987		false
0.0112473347778618	[0.0106261457003582, 0.0118685238553655]	0.95			0.0584585507313971		false
0.0112644778846095	[0.0106699609395893, 0.0118589948296298]	0.95			0.0557187555218117		false
0.0112198524118016	[0.0106439650918553, 0.0117957397317478]	0.95			0.0541045855540177		false
0.0111880463493816	[0.0106321681010548, 0.0117439245977084]	0.95			0.0522826805448681		false
0.0112686452663218	[0.0107117016635062, 0.0118255888691374]	0.95			0.0519939427283609		false
0.0112149386534557	[0.0106687795852998, 0.0117610977216115]	0.95			0.0511922721609492		false
0.0111468660338403	[0.010603925720614, 0.0116898063470666]	0.95			0.0512018216207246		false
0.0111779884291456	[0.0106505653632491, 0.0117054114950421]	0.95			0.0495206637308117		true
0.0111779884291456	[0.0106505653632491, 0.0117054114950421]	0.95			0.0495206637308117		true
0.0111686405935713	[0.0106587722194982, 0.0116785089676444]	0.95			0.0478355633813449		true
0.011254040941195	[0.0107332623161223, 0.0117748195662676]	0.95			0.0485200687111111		true
0.0113114438085537	[0.0107948030463106, 0.0118280845707967]	0.95			0.0478601378854838		true
0.011314274937352	[0.0108135038931644, 0.0118150459815396]	0.95			0.0463097853512719		true
0.0113571467454064	[0.010864114356888, 0.0118501791339248]	0.95			0.0453817377396993		true
0.0112899834950032	[0.0107934766551868, 0.0117864903348196]	0.95			0.0460006405422496		true
0.0112389082413277	[0.0107461155036006, 0.0117317009790548]	0.95			0.0458577555361282		true
0.0112302753279587	[0.0107506877594025, 0.0117098628965148]	0.95			0.0446099430370572		true
0.0112431691499487	[0.01077568931635, 0.0117106489835475]	0.95			0.0433828240472228		true
0.0111934587270283	[0.0107278160762032, 0.0116591013778534]	0.95			0.0434051672323113		true
0.0111635405027033	[0.0107059157495395, 0.0116211652558671]	0.95			0.0427450359100261		true
0.0111672571705805	[0.0107208740961083, 0.0116136402450527]	0.95			0.0416368171541389		true
0.0112649253360129	[0.0107890962418731, 0.0117407544301527]	0.95			0.0441027759390156		true
0.0112696239259597	[0.0108049011254264, 0.0117343467264931]	0.95			0.0430103704919413		true
0.0113049820476572	[0.01084568566607, 0.0117642784292443]	0.95			0.0423483028854502		true
0.0113245313411414	[0.0108739255501071, 0.0117751371321756]	0.95			0.041439109451123		true
0.011381904964213	[0.0109270834985911, 0.0118367264298348]	0.95			0.0416233174827025		true
0.0113433355635427	[0.0108919217265262, 0.0117947494005592]	0.95			0.041444829328613		true
0.0113522254983317	[0.0109099728056586, 0.0117944781910047]	0.95			0.0405365531657113		true
0.0113440401084353	[0.010910609994962, 0.0117774702219085]	0.95			0.0397255619688881		true
0.0113646562183477	[0.0109380651859968, 0.0117912472506986]	0.95			0.0390005933496384		true
0.0113787567940467	[0.0109597016369831, 0.0117978119511103]	0.95			0.0382360004810287		true
0.0113847293125424	[0.0109736452223296, 0.0117958134027552]	0.95			0.0374610334017664		true
0.0113958898230532	[0.0109920437833498, 0.0117997358627567]	0.95			0.0367398499917891		true
0.0114155426425965	[0.0110173782385468, 0.0118137070466462]	0.95			0.0361396691144364		true
0.0114412661727992	[0.0110471698891452, 0.0118353624564533]	0.95			0.0356739588155772		true
0.0114617391474526	[0.0110726695556151, 0.0118508087392902]	0.95			0.0351378310247024		true
