Statistics for the Long Run Sample Average Latency5.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.95			inf			false
Not Specified		[-inf, inf]				0.95			inf			false
0.000750775123893045	[0.000703843041195102, 0.000797707206590987]	0.95			0.0666797566375788		false
0.000766510786072936	[0.000725457229560983, 0.00080756434258489]	0.95			0.0565899061158953		false
0.000699823205213315	[0.000565933095868359, 0.00083371331455827]	0.95			0.236582928834576		false
0.000697151399272546	[0.000593308444468066, 0.000800994354077026]	0.95			0.1750235577678		false
0.000716471375600141	[0.000623612478341216, 0.000809330272859066]	0.95			0.148904809451417		false
0.00070780371832448	[0.000627505978248509, 0.000788101458400452]	0.95			0.127963306899638		false
0.000714109863603303	[0.000643480122079119, 0.000784739605127487]	0.95			0.109762118674273		false
0.000683624051395788	[0.00059730959928684, 0.000769938503504735]	0.95			0.144505382488416		false
0.000684969688003576	[0.000607722658356501, 0.000762216717650652]	0.95			0.127109016892638		false
0.000680575776034943	[0.000610174493062211, 0.000750977059007675]	0.95			0.115378934670667		false
0.00066431925546055	[0.000592587231021126, 0.000736051279899974]	0.95			0.121048886449709		false
0.000662332159464187	[0.000596233455208407, 0.000728430863719968]	0.95			0.110860441792346		false
0.000651706150650386	[0.000587063770128516, 0.000716348531172257]	0.95			0.110111343624082		false
0.000642404833799696	[0.000579525365114482, 0.000705284302484911]	0.95			0.10850166786538		false
0.000634521277694582	[0.000573707236921973, 0.000695335318467191]	0.95			0.106001871440363		false
0.000638570853082356	[0.000580897252886325, 0.000696244453278388]	0.95			0.0992836511267124		false
0.000630739820095822	[0.000574239915356167, 0.000687239724835477]	0.95			0.0983907653034035		false
0.000633325947468382	[0.00057964256139828, 0.000687009333538483]	0.95			0.0926146381325079		false
0.000644426268597506	[0.000589045325361895, 0.000699807211833116]	0.95			0.0940181355341126		false
0.000638961114677544	[0.000585205321341815, 0.000692716908013273]	0.95			0.0918580050032225		false
0.000634568723548459	[0.000582596612753519, 0.0006865408343434]	0.95			0.089207711918038		false
0.00065122834933843	[0.000591794415227012, 0.000710662283449848]	0.95			0.100430035468684		false
0.00065451426936951	[0.000597247317729763, 0.000711781221009257]	0.95			0.0958848201402195		false
0.000661594422711698	[0.000604940117555978, 0.000718248727867417]	0.95			0.0936527492747694		false
0.000662637673379409	[0.00060816758583604, 0.000717107760922778]	0.95			0.0895642727628933		false
0.000662816147869699	[0.000610401114433517, 0.00071523118130588]	0.95			0.0858698193643133		false
0.000672925148334132	[0.000618669610345638, 0.000727180686322625]	0.95			0.0876971118044445		false
0.000670784879811028	[0.00061826584618237, 0.000723303913439686]	0.95			0.084945713810571		false
0.000669931823160299	[0.000619166075997264, 0.000720697570323334]	0.95			0.0819905177803364		false
0.000663789568581075	[0.000613234445557491, 0.00071434469160466]	0.95			0.0824401228434336		false
