Statistics for the Long Run Time Average SendRate6.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
239.994176500512	[224.062736001922, 255.925616999103]	0.9			0.0711025884217255		false
252.325143529581	[227.510287004521, 277.140000054642]	0.9			0.10907136047245		false
260.88285942283	[235.312984724518, 286.452734121143]	0.9			0.108663254296178		false
258.316257006392	[238.583156078601, 278.049357934184]	0.9			0.0827095309330674		false
265.702061169063	[243.487647616128, 287.916474721998]	0.9			0.0912342526219532		false
261.871882584248	[242.436579552724, 281.307185615772]	0.9			0.0801665452770377		false
267.07434120314	[246.787192472118, 287.361489934162]	0.9			0.0822050306898084		false
265.916543707919	[248.085579472238, 283.747507943599]	0.9			0.0718742470788216		false
265.451449009802	[249.538221763851, 281.364676255753]	0.9			0.0637707006704991		false
267.117721657248	[252.117327470693, 282.118115843803]	0.9			0.05949767252034		false
265.451702233008	[251.588957576594, 279.314446889422]	0.9			0.055100767497689		false
263.689623745028	[250.682612016491, 276.696635473566]	0.9			0.0518863738649809		false
261.145819037782	[248.350290857175, 273.941347218389]	0.9			0.0515220986311057		false
263.006718531942	[250.36359094235, 275.649846121533]	0.9			0.0504990663458848		false
262.992004228083	[251.162747789901, 274.821260666265]	0.9			0.0470979734943706		true
262.992004228083	[251.162747789901, 274.821260666265]	0.9			0.0470979734943706		true
260.854679980209	[249.162276974152, 272.547082986266]	0.9			0.0469268588650354		true
259.779641373038	[248.661804351954, 270.897478394123]	0.9			0.0447106746050485		true
259.751953043201	[249.23565447087, 270.268251615532]	0.9			0.0421941980759433		true
260.694474885092	[250.465330809918, 270.923618960265]	0.9			0.040840558819441		true
258.558872434379	[248.108113134473, 269.009631734284]	0.9			0.0421217958892018		true
258.479420582513	[248.519327898938, 268.439513266088]	0.9			0.0400777386925233		true
260.365505412433	[250.033241010932, 270.697769813934]	0.9			0.0413235630579572		true
261.853029769985	[251.428083609083, 272.277975930887]	0.9			0.0414629344950602		true
260.948246944635	[250.869259367008, 271.027234522261]	0.9			0.0401762559631963		true
261.344527311604	[251.595199919817, 271.09385470339]	0.9			0.0387500532398616		true
257.862590167255	[246.337985280413, 269.387195054098]	0.9			0.0467837100872754		true
257.32503802032	[246.220795776954, 268.429280263686]	0.9			0.0450987180360873		true
256.151532269367	[245.296741173501, 267.006323365233]	0.9			0.0442516726636343		true
256.759751004366	[246.149591830624, 267.369910178108]	0.9			0.0431045166267955		true
255.990008831722	[245.684340024207, 266.295677639238]	0.9			0.0419467875180824		true
257.175295135983	[246.836785966807, 267.513804305158]	0.9			0.0418839887607591		true
257.627950042394	[247.528707194225, 267.727192890562]	0.9			0.0408002892377426		true
257.431781660602	[247.642252350228, 267.221310970975]	0.9			0.039530933099932		true
255.968054128352	[246.143040067261, 265.793068189442]	0.9			0.0399158719190502		true
256.885730536457	[247.098760923013, 266.6727001499]	0.9			0.0396075220162378		true
257.030696318284	[247.495005194282, 266.566387442286]	0.9			0.0385288224969071		true
258.222169069003	[248.568084840155, 267.876253297852]	0.9			0.0388387923375472		true
258.520755543985	[249.074895917153, 267.966615170816]	0.9			0.0379237722535219		true
258.356288568902	[249.156181861794, 267.55639527601]	0.9			0.036925058966474		true
258.909673120936	[249.830268016428, 267.989078225443]	0.9			0.0363422942167705		true
258.358656381566	[249.47259459585, 267.244718167282]	0.9			0.0356193905792002		true
258.087298634921	[249.413434446705, 266.761162823136]	0.9			0.0347770528378214		true
258.432650156681	[249.906496800059, 266.958803513303]	0.9			0.0341173737609681		true
258.825188092362	[250.427893337931, 267.222482846794]	0.9			0.0335317869048234		true
258.277433742422	[250.031469729676, 266.523397755169]	0.9			0.0329797046014327		true
259.567949029571	[251.040795693172, 268.09510236597]	0.9			0.0339672016767398		true
259.414213737921	[251.071467390613, 267.756960085229]	0.9			0.0332285720636205		true
258.907724470606	[250.710482111123, 267.104966830088]	0.9			0.0326960496045362		true
258.864545984629	[250.835019377767, 266.89407259149]	0.9			0.0320111865830374		true
258.839404337774	[250.970068128635, 266.708740546913]	0.9			0.0313556762677597		true
258.182457283786	[250.399551679786, 265.965362887786]	0.9			0.0310819470393966		true
258.965006826812	[251.132121927524, 266.7978917261]	0.9			0.0311902947307904		true
259.399344486882	[251.63880971625, 267.159879257514]	0.9			0.0308399756753843		true
259.857718119775	[252.158687427717, 267.556748811832]	0.9			0.0305324824244443		true
259.151138184282	[251.506759321481, 266.795517047082]	0.9			0.030394327704844		true
259.014179788107	[251.508556728572, 266.519802847643]	0.9			0.0298424163263579		true
258.368454906788	[250.923028249524, 265.813881564051]	0.9			0.0296721536847536		true
258.834512303708	[251.432268235693, 266.236756371723]	0.9			0.0294403105852594		true
258.529246751132	[251.244834863476, 265.813658638787]	0.9			0.0289932801667896		true
258.153545341711	[250.973509634934, 265.333581048489]	0.9			0.0286087392937263		true
258.783178411044	[251.578548695936, 265.987808126151]	0.9			0.0286376948768204		true
258.814593901935	[251.722966580234, 265.906221223636]	0.9			0.0281723492220205		true
258.674162936995	[251.696661506208, 265.651664367783]	0.9			0.0277218672231583		true
257.746864955131	[250.687602585416, 264.806127324846]	0.9			0.0281595990264788		true
257.22459369618	[250.226962061813, 264.222225330547]	0.9			0.0279651384355552		true
257.383714903912	[250.475144622506, 264.292285185318]	0.9			0.0275818596364841		true
257.986455665691	[251.046848066906, 264.926063264476]	0.9			0.0276426796521099		true
258.079865947005	[251.233756015551, 264.925975878458]	0.9			0.0272499605149793		true
