Statistics for the Long Run Time Average SendRate3.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
282.91161033738	[260.455355957254, 305.367864717505]	0.9			0.0862192075013859		false
286.018643102333	[270.468256153817, 301.569030050849]	0.9			0.0574943143777744		false
278.305016868134	[259.60967494493, 297.000358791337]	0.9			0.072013271181706		false
280.11501080621	[264.774623252505, 295.455398359915]	0.9			0.0579375295308247		false
273.42111038823	[255.405278483214, 291.436942293247]	0.9			0.0705382128827095		false
272.370524613865	[257.178387179038, 287.562662048691]	0.9			0.0590723722995043		false
276.69071730156	[260.689197455912, 292.692237147208]	0.9			0.0613815992446494		false
277.710141248555	[263.290138017895, 292.130144479215]	0.9			0.0547684897703216		false
276.014724557856	[262.905054292439, 289.124394823274]	0.9			0.0498646566559931		true
276.014724557856	[262.905054292439, 289.124394823274]	0.9			0.0498646566559931		true
273.394932008846	[260.719098786435, 286.070765231256]	0.9			0.0486187367224431		true
266.924028979102	[249.542054786855, 284.30600317135]	0.9			0.0696554903625145		false
267.245982122396	[251.179414670396, 283.312549574396]	0.9			0.0639645070957867		false
267.999059273925	[252.934947380361, 283.06317116749]	0.9			0.059557257902014		false
267.672035980764	[253.670143272224, 281.673928689303]	0.9			0.05519724366424		false
269.313411005196	[255.642873964857, 282.983948045536]	0.9			0.0534751343869611		false
270.257502522126	[257.172288087998, 283.342716956253]	0.9			0.0508811214902364		false
268.005152905544	[255.112373889726, 280.897931921361]	0.9			0.0505376466818918		false
265.686741668959	[252.881385703352, 278.492097634566]	0.9			0.0506377957791993		false
265.614097017522	[253.469664644238, 277.758529390806]	0.9			0.0479127645918879		true
266.892205124393	[254.949682973098, 278.834727275687]	0.9			0.046842663273893		true
266.627612420575	[255.253496329756, 278.001728511395]	0.9			0.0445600795067095		true
266.78028047249	[255.891177204559, 277.66938374042]	0.9			0.0425536487302403		true
265.068370869698	[254.249792078038, 275.886949661358]	0.9			0.0425509838306543		true
262.211910466153	[250.573123108703, 273.850697823602]	0.9			0.0464486662138957		true
261.502424975809	[250.301417756919, 272.703432194698]	0.9			0.0447500750066366		true
262.188352319465	[251.26260972717, 273.114094911761]	0.9			0.0434833603143703		true
