Statistics for the Long Run Time Average SendRate15.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
154.870472974489	[125.68969008926, 184.051255859719]	0.9			0.232165286305554		false
159.961367296228	[136.393011338083, 183.529723254373]	0.9			0.172797386955004		false
162.350340004542	[143.497453375705, 181.20322663338]	0.9			0.131381332458053		false
152.614223896504	[127.208290681427, 178.02015711158]	0.9			0.199719162005735		false
154.242959813678	[132.194728862334, 176.291190765021]	0.9			0.166786006833179		false
151.617396866805	[133.197695129345, 170.037098604265]	0.9			0.138288442000237		false
151.637838206515	[135.585500251252, 167.690176161778]	0.9			0.11839273318693		false
153.158257236057	[138.262461725899, 168.054052746215]	0.9			0.107735645121727		false
156.347985568942	[141.07887196035, 171.617099177535]	0.9			0.10823104407075		false
154.852716039087	[141.069333395997, 168.636098682178]	0.9			0.0977064420117398		false
155.039105911345	[142.387824264609, 167.69038755808]	0.9			0.0888508670743166		false
154.945430921923	[143.309377785781, 166.581484058065]	0.9			0.0811953363829109		false
155.273326730441	[144.411538237359, 166.135115223522]	0.9			0.0752141319568833		false
154.378234299615	[144.255067281214, 164.501401318015]	0.9			0.0701754691130955		false
154.2468764871	[144.78804413007, 163.705708844129]	0.9			0.0653288219608238		false
154.549696379791	[145.597276878968, 163.502115880614]	0.9			0.0614875476569862		false
155.627396888145	[146.79717336586, 164.457620410431]	0.9			0.060152544628895		false
154.992766347748	[146.626797296505, 163.358735398991]	0.9			0.0570562080431002		false
155.033415856548	[147.088548097277, 162.978283615818]	0.9			0.0540141830349439		false
155.125152939477	[147.55301685749, 162.697289021465]	0.9			0.0513180702316706		false
154.576115568073	[147.334489119265, 161.817742016881]	0.9			0.0491509251642087		true
154.576115568073	[147.334489119265, 161.817742016881]	0.9			0.0491509251642087		true
155.537029987292	[148.277897782229, 162.796162192354]	0.9			0.0489562659953775		true
155.03651032365	[148.067659516022, 162.005361131278]	0.9			0.0470653134547175		true
154.791557117933	[148.113387815494, 161.469726420373]	0.9			0.0450882219422222		true
155.47155753688	[148.858334800854, 162.084780272906]	0.9			0.0444262845266497		true
155.308656114193	[148.951467717528, 161.665844510859]	0.9			0.0426795955359165		true
