Statistics for the Long Run Time Average SendRate1.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
279.469953440671	[240.589528070973, 318.350378810368]	0.9			0.161604811653429		false
285.60557968535	[256.234544421725, 314.976614948975]	0.9			0.114625587779002		false
279.323543793357	[257.123845854669, 301.523241732045]	0.9			0.0863385418995174		false
291.915647220937	[262.043804926894, 321.78748951498]	0.9			0.113995605820092		false
285.059846032949	[258.840829403593, 311.278862662305]	0.9			0.101293975489758		false
288.28351418757	[264.432349535365, 312.134678839775]	0.9			0.0901976051497254		false
282.691419685003	[260.236307001495, 305.14653236851]	0.9			0.0862873937239612		false
278.990907726278	[258.574103253242, 299.407712199313]	0.9			0.0789592005392733		false
280.274111692346	[261.580439622269, 298.967783762422]	0.9			0.0714643346309497		false
276.118213871907	[257.867577038228, 294.368850705586]	0.9			0.0707752290664037		false
274.734111067386	[258.065325746963, 291.40289638781]	0.9			0.0645913404762006		false
270.857530136808	[254.149866942755, 287.56519333086]	0.9			0.0657394135005231		false
267.843368594957	[251.654691716189, 284.032045473725]	0.9			0.0643289293291831		false
266.500780303877	[251.383832729805, 281.617727877948]	0.9			0.0601349235943887		false
269.00325058423	[253.767140723752, 284.239360444708]	0.9			0.0600397270388278		false
270.62006270429	[255.763553566968, 285.476571841611]	0.9			0.0580868889649348		false
268.268425462442	[253.780048720568, 282.756802204316]	0.9			0.0570902906470275		false
269.577319686816	[255.480009377733, 283.6746299959]	0.9			0.0551797001394361		false
271.267822380359	[257.308943727646, 285.226701033072]	0.9			0.0542494887682115		false
269.889690028421	[256.491467413759, 283.287912643082]	0.9			0.0522365236931973		false
269.792117967638	[257.023571144112, 282.560664791164]	0.9			0.0496785052308158		true
269.792117967638	[257.023571144112, 282.560664791164]	0.9			0.0496785052308158		true
269.527398879343	[257.341109799366, 281.713687959321]	0.9			0.047354614618235		true
268.851061492697	[257.174292591724, 280.527830393671]	0.9			0.0454041062319978		true
270.370614791937	[258.65319110991, 282.088038473963]	0.9			0.0453016784047612		true
268.411209890292	[256.673854947577, 280.148564833006]	0.9			0.0457286736318039		true
268.8636821804	[257.489891292217, 280.237473068582]	0.9			0.0441717957590616		true
