Statistics for the Long Run Time Average SendRate4.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
108.882732439622	[102.739921674219, 115.025543205025]	0.9			0.0597899109255834		false
106.573670011102	[101.074077430444, 112.07326259176]	0.9			0.0544115041212476		false
103.418981474737	[95.9630136246033, 110.874949324872]	0.9			0.0776962661812714		false
109.551212346386	[96.9156936658117, 122.18673102696]	0.9			0.130376394190031		false
106.986845390143	[96.2430027186406, 117.730688061646]	0.9			0.111632455015056		false
106.798907960524	[97.7213651799818, 115.876450741067]	0.9			0.0928920995303687		false
103.10869803232	[92.5514943854367, 113.665901679204]	0.9			0.114068429872318		false
102.974183812011	[93.6639123220827, 112.284455301938]	0.9			0.0994008392251712		false
104.08159036287	[95.2364552689752, 112.926725456764]	0.9			0.0928755177721954		false
103.057265406292	[95.0092205143448, 111.10531029824]	0.9			0.0847080404236373		false
102.046619748548	[94.6153992125164, 109.47784028458]	0.9			0.0785413431416209		false
101.675527299799	[94.8606079709534, 108.490446628645]	0.9			0.071841404715987		false
100.933561877979	[94.569671071222, 107.297452684737]	0.9			0.0672931473132088		false
101.133451433051	[95.162426969671, 107.104475896431]	0.9			0.0627456093073708		false
100.55692807321	[94.933587107405, 106.180269039015]	0.9			0.0592344726155039		false
100.534807516204	[95.2528971544036, 105.816717878004]	0.9			0.05545144052929		false
100.51222835871	[95.5330767067434, 105.491380010676]	0.9			0.0521196618345148		false
100.355210770613	[95.6518931255734, 105.058528415654]	0.9			0.0491711924495366		true
100.355210770613	[95.6518931255734, 105.058528415654]	0.9			0.0491711924495366		true
100.441661678546	[95.9660781484479, 104.917245208644]	0.9			0.0466371411278759		true
100.580411362018	[96.299760896552, 104.861061827484]	0.9			0.0444513093865742		true
100.324426532038	[96.2359174731999, 104.412935590875]	0.9			0.0424842321472772		true
100.01192071297	[96.0848889379201, 103.93895248802]	0.9			0.0408704409034329		true
99.7424480695069	[95.9684518393077, 103.516444299706]	0.9			0.0393253841014181		true
99.6769704274208	[96.0598682010782, 103.294072653763]	0.9			0.0376546657212881		true
100.136019798348	[96.5137054175542, 103.758334179141]	0.9			0.0375316061602029		true
