Latency Average,Latency Min,Latency Max,Sendrate Average,Sendrate Min,Sendrate Max,Interconnect,NumberOfNodes,Load Value,NIBufferCapacity
0.002423243987524027,0.00213528980558874,0.00258475430174046,30.385508130659687,29.5286679801322,31.1839899079094,Mesh,9.0,0.05,2.0
0.006239262299771731,0.00427047954423056,0.00808638615851209,336.52556186430235,316.368539512416,358.773470503948,Mesh,9.0,0.6,2.0
0.00995181822510973,0.00572021076625452,0.0133355265260994,375.15683013539217,287.30383828452,450.391349515779,Mesh,9.0,0.8,2.0
0.02603708371926969,0.0206612680376268,0.0327233598233554,101.75256926148764,95.8971912777048,106.233351658887,Torus,9.0,0.2,2.0
0.03349144451557043,0.0297890647596551,0.0383472656571619,136.79439270695468,126.962585219744,146.255008571132,Torus,9.0,0.35,2.0
0.039430057398446045,0.035840055796843,0.0438220264482551,153.02736438099257,134.128494141384,168.204212126495,Torus,9.0,0.6,2.0
0.00020324463643820522,0.00020000977191664,0.000207191380998486,59.64649247289352,57.2848972976706,61.6602583496841,Bus,9.0,0.1,2.0
0.0005790845251715106,0.000562636127584489,0.000599528074108479,149.32045702646099,145.618607423537,151.508819993593,Bus,9.0,0.25,2.0
0.004634921647922748,0.00451532331110529,0.00477613033271192,277.05090582510826,273.376096467729,281.125505148283,Bus,9.0,0.6,2.0
0.006928135636969712,0.00690530281591458,0.00693565614967782,278.00967117586896,277.954384961887,278.072490199763,Bus,9.0,0.95,2.0
