Latency Average,Latency Min,Latency Max,Sendrate Average,Sendrate Min,Sendrate Max,Interconnect,NumberOfNodes,Load Value,NIBufferCapacity
0.0036471873814957053,0.002934989728787,0.00446333915390622,528.4774210580545,509.923215124603,551.48406664073,Mesh,4,0.95,1.0
,,,,,,Mesh,6,0.95,2.0
0.01337506795289159,0.00721629021882984,0.0183103450416857,475.85564246067946,413.728936268179,540.9217765113,Mesh,6,0.95,4.0
0.012395605474726675,0.0066836352805965,0.0171817312869018,373.84485790005397,254.508446869758,505.264016521638,Mesh,8,0.95,2.0
0.02712049870770536,0.0127485807208539,0.0408674238641731,405.0792473206007,271.253929212752,544.421552073879,Mesh,9,0.95,6.0
0.04581109784389614,0.0202755984416509,0.0678844551587231,347.5321207689196,191.367229207629,535.360774937536,Mesh,12,0.95,8.0
0.020508999322827376,0.016945986248531,0.0248033717444203,198.70550932907625,158.600852331894,241.433779739439,Torus,4,0.95,1.0
0.024026674229082248,0.0207159681698121,0.0280214874219125,255.68498853986424,196.59069864143,314.515698683402,Torus,4,0.95,2.0
0.0306255000587254,0.0300317171140832,0.0310246268639329,332.895039427104,279.364176611444,387.443382957577,Torus,4,0.95,4.0
0.03872177838854445,0.0355933815364169,0.0429098698934836,357.0589128529115,300.574097518431,420.032365495913,Torus,4,0.95,6.0
0.04816790789576503,0.0441465166747508,0.0524713356798395,369.02676391910575,314.03203998206,431.240189837727,Torus,4,0.95,8.0
0.026788598088466165,0.0222388640805612,0.030567911586566,141.35401966658134,107.199340143531,181.267161164523,Torus,6,0.95,1.0
0.03153561079601112,0.0273009342292915,0.0352814936399823,184.46655219157014,138.50958458965,237.975383797745,Torus,6,0.95,2.0
0.0400281742839298,0.0360051521506222,0.0455600433896063,245.79281727427178,178.424974634099,312.163391665831,Torus,6,0.95,4.0
0.050554949906541635,0.0445580993022554,0.0585509090871965,271.27919423549355,192.448727318754,341.620135020892,Torus,6,0.95,6.0
0.06051706184134965,0.0525390425997081,0.0707106310800279,288.16445049388136,211.390597595607,358.990727779717,Torus,6,0.95,8.0
0.03686556017596733,0.0312886891441078,0.043530674579217,97.19910056683145,55.352794645083,156.443590781863,Torus,8,0.95,1.0
0.04406691831500208,0.0377300740141673,0.0516151282672581,127.63127983066263,72.4708908812032,208.405919408561,Torus,8,0.95,2.0
0.07118968018620239,0.0608737572738243,0.0883625875064084,191.77693366580735,102.806890921793,312.725835184288,Torus,8,0.95,6.0
0.053313478658441014,0.0474612009981443,0.0580211000566606,210.92484581664525,165.765304870403,266.390906366487,Torus,9,0.95,4.0
0.062358047597878476,0.054457757299258,0.0704518991392378,168.71458800632413,94.185907516872,274.40553139481,Torus,12,0.95,4.0
0.07924758938458878,0.0694914139607841,0.0900782596269833,144.51368333164612,69.9544176957651,252.00394038952,Torus,16,0.95,4.0
