Statistics for the Long Run Time Average SendRate4.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.9			inf			false
Not Specified		[-inf, inf]				0.9			inf			false
312.901572693736	[284.876079945868, 340.927065441603]	0.9			0.0983778376660924		false
321.429245683567	[296.294913343616, 346.563578023518]	0.9			0.0848287675826642		false
316.806785540606	[298.00754067346, 335.606030407751]	0.9			0.0630831180468165		false
315.521968132641	[300.964321849722, 330.079614415559]	0.9			0.048370006761756		true
315.521968132641	[300.964321849722, 330.079614415559]	0.9			0.048370006761756		true
326.649262667449	[302.621812492053, 350.676712842844]	0.9			0.0793976150546866		false
327.312746878596	[306.769082914953, 347.856410842239]	0.9			0.0669678435924331		false
311.981400714812	[273.13643387093, 350.826367558694]	0.9			0.142218181197452		false
307.849718307443	[273.848887974896, 341.850548639989]	0.9			0.124159095857504		false
309.513896548303	[278.372586400993, 340.655206695613]	0.9			0.111869169841499		false
312.015087145146	[282.774543041357, 341.255631248934]	0.9			0.103405857505044		false
313.430616370466	[286.226519120387, 340.634713620545]	0.9			0.0950439439842289		false
311.21139264989	[286.244980458437, 336.177804841344]	0.9			0.0872204366744465		false
307.56375054259	[283.99462562027, 331.132875464911]	0.9			0.0829914470065868		false
308.285848848685	[286.147356982367, 330.424340715004]	0.9			0.077367451860416		false
307.160421678715	[286.509717374482, 327.811125982948]	0.9			0.0720768024675473		false
306.735029412643	[287.373646714355, 326.096412110931]	0.9			0.067373549800594		false
307.472443889313	[289.045866193055, 325.899021585571]	0.9			0.0637496669263929		false
307.738315798555	[290.256212792108, 325.220418805001]	0.9			0.0602299011562167		false
305.139387435925	[288.08554893413, 322.19322593772]	0.9			0.0591971328131224		false
303.238368011021	[286.818246060676, 319.658489961365]	0.9			0.0572492237710378		false
303.176682459082	[287.522855651672, 318.830509266492]	0.9			0.0544437650771463		false
303.12810381	[288.17161645311, 318.084591166891]	0.9			0.0519013202652602		false
304.232027533469	[289.631440750142, 318.832614316797]	0.9			0.0504109179083329		false
306.203850241329	[291.494510994222, 320.913189488436]	0.9			0.050461805256423		false
304.011778370899	[289.444533876185, 318.579022865613]	0.9			0.0503282763700268		false
305.841553358977	[291.202577197238, 320.480529520716]	0.9			0.0502707644370319		false
