Statistics for the Long Run Sample Average Latency1.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.95			inf			false
Not Specified		[-inf, inf]				0.95			inf			false
0.010163936921052	[0.00978225954478682, 0.0105456142973172]	0.95			0.039017302139423		true
0.010163936921052	[0.00978225954478682, 0.0105456142973172]	0.95			0.039017302139423		true
0.00999098200666693	[0.00958666738899616, 0.0103952966243377]	0.95			0.0421746787767824		true
0.0102466570539415	[0.00966972527272876, 0.0108235888351542]	0.95			0.059663720006588		false
0.010257751176125	[0.00981033305723003, 0.01070516929502]	0.95			0.0456068225497431		true
0.0102396926675812	[0.00987266671139779, 0.0106067186237647]	0.95			0.0371759694632168		true
0.0101949311485448	[0.00987256992295369, 0.0105172923741359]	0.95			0.0326522099217146		true
0.0102883100875238	[0.00995449328900272, 0.0106221268860449]	0.95			0.0335342833461833		true
0.0102516675913324	[0.00994863551092054, 0.0105546996717442]	0.95			0.0304596625415794		true
0.0102924960972307	[0.0100098897666482, 0.0105751024278131]	0.95			0.0282327115653247		true
0.0102599522218751	[0.00999648744352763, 0.0105234170002225]	0.95			0.0263557354356527		true
0.0102990307655473	[0.0100466200722435, 0.0105514414588511]	0.95			0.0251239413343722		true
0.0103606221599105	[0.0100989314742505, 0.0106223128455705]	0.95			0.0259127103027883		true
0.0104419504330099	[0.0101519377005869, 0.0107319631654328]	0.95			0.0285672293286603		true
0.0104491758351141	[0.0101788175250066, 0.0107195341452216]	0.95			0.0265608759999163		true
0.0104201944778656	[0.0101609968151139, 0.0106793921406173]	0.95			0.0255090782398612		true
0.0103746129148075	[0.0101152660167586, 0.0106339598128563]	0.95			0.0256391574496605		true
0.0103344736091088	[0.0100776144854019, 0.0105913327328156]	0.95			0.0254880878881516		true
0.0103921076582787	[0.0101241677134563, 0.0106600476031011]	0.95			0.0264653799113018		true
0.0103800977151577	[0.0101248199844712, 0.0106353754458441]	0.95			0.0252130636473482		true
0.0103500713109479	[0.0101002238235138, 0.0105999187983819]	0.95			0.0247368268069862		true
0.0103704263325627	[0.0101288885532947, 0.0106119641118307]	0.95			0.0238464248073352		true
0.0103519811848508	[0.010118369613164, 0.0105855927565377]	0.95			0.023087866980359		true
0.0103874553892535	[0.0101532318464389, 0.0106216789320681]	0.95			0.0230688657914131		true
0.0103928168492334	[0.0101679118953661, 0.0106177218031007]	0.95			0.0221190895615275		true
0.0103345818029275	[0.0100902072638054, 0.0105789563420496]	0.95			0.0242189811104015		true
0.0103115723071756	[0.0100721373430628, 0.0105510072712884]	0.95			0.023772011436848		true
0.0103075500501101	[0.0100766901024782, 0.010538409997742]	0.95			0.0229102954724356		true
0.0103126859182689	[0.0100897015372813, 0.0105356702992564]	0.95			0.0221001959437176		true
0.0103124862783095	[0.0100970625447229, 0.0105279100118961]	0.95			0.0213352876277065		true
