Statistics for the Long Run Sample Average Latency5.log with Accuracy 0.95
Point Estimation:	Confidence Interval:			Confidence Level:	Relative Error:		Accurate:
-------------------------------------------------------------------------------------------------------------------------
Not Specified		[-inf, inf]				0.95			inf			false
Not Specified		[-inf, inf]				0.95			inf			false
0.0534193204008495	[0.0208535897975971, 0.0859850510041019]	0.95			1.56163667355751		false
0.0535343331306356	[0.0347311485302738, 0.0723375177309974]	0.95			0.541392536557546		false
0.053794898040632	[0.0404892342901597, 0.0671005617911044]	0.95			0.328622261787403		false
0.0553855250375175	[0.04461781100193, 0.066153239073105]	0.95			0.241332189853996		false
0.0539568010376035	[0.0447298208401232, 0.0631837812350839]	0.95			0.206282520792116		false
0.052594515863662	[0.0443518634242871, 0.060837168303037]	0.95			0.185846812354254		false
0.0517026372820355	[0.0443533741982193, 0.0590519003658517]	0.95			0.165697947826284		false
0.0548970476953702	[0.0458854822658985, 0.063908613124842]	0.95			0.1963925186021		false
0.054208540399772	[0.0460361684581981, 0.062380912341346]	0.95			0.177520680266749		false
0.0540515851360468	[0.0466529983903362, 0.0614501718817573]	0.95			0.158587593530605		false
0.0556004362576306	[0.0481956180083853, 0.0630052545068759]	0.95			0.153640902539251		false
0.0555652185477719	[0.0487534267073677, 0.0623770103881762]	0.95			0.139719242327121		false
0.0558147909580578	[0.0494893554267685, 0.0621402264893472]	0.95			0.127814061766259		false
0.0569799799672051	[0.0506639897411195, 0.0632959701932907]	0.95			0.124664288350736		false
0.0572081653009739	[0.0512831939806701, 0.0631331366212777]	0.95			0.115534366337188		false
0.0571980892355857	[0.0516325127504465, 0.0627636657207249]	0.95			0.107792090461277		false
0.0583947736251705	[0.05264715861432, 0.0641423886360211]	0.95			0.109172368692414		false
0.0586815128635704	[0.0532158432748923, 0.0641471824522484]	0.95			0.102707563242858		false
0.0589180217107854	[0.0537121531801516, 0.0641238902414191]	0.95			0.0969216131249322		false
0.0591713607112465	[0.0541947594147807, 0.0641479620077123]	0.95			0.0918280909483753		false
0.0595654167644525	[0.0547579686515998, 0.0643728648773053]	0.95			0.0877944933173172		false
0.0605001033401368	[0.0555546099430626, 0.0654455967372111]	0.95			0.0890203963657175		false
0.0604372982636496	[0.0557007490193307, 0.0651738475079684]	0.95			0.085035647234745		false
0.0603399451154998	[0.0557928015296136, 0.064887088701386]	0.95			0.0815005423857888		false
0.0608090704458656	[0.0563446067111746, 0.0652735341805566]	0.95			0.0792349790917186		false
0.0611924755612469	[0.0568313144546238, 0.0655536366678699]	0.95			0.0767386985234203		false
0.0612837812836892	[0.0570774527717142, 0.0654901097956642]	0.95			0.0736950986372596		false
0.0612399131794121	[0.0571803108052925, 0.0652995155535318]	0.95			0.0709965076605339		false
0.0608287003209107	[0.0568247953038994, 0.064832605337922]	0.95			0.0704605268808866		false
0.0608115296941064	[0.0569387899115751, 0.0646842694766377]	0.95			0.0680158427768767		false
0.0604789661669545	[0.0566729720897044, 0.0642849602442045]	0.95			0.0671571286437176		false
